Source,Target
1901,8000
1901,8076
1901,8171
1901,8183
1901,8194
1901,8659
1901,8682
1901,8968
1901,8993
1901,9807
1901,10119
1901,10128
1901,10308
1901,10630
1901,10773
1901,10789
1901,10798
1901,11162
1901,11244
1901,11804
1966,965
1966,983
1966,1444
1966,1796
1966,2357
1966,2685
1966,2829
1966,2922
1966,3286
1966,4278
1966,4825
1966,5178
1966,5465
1966,5843
1966,6197
1966,6244
1966,6414
1966,6807
1966,7016
1966,7081
1966,7797
1966,7948
1966,8042
1966,8183
1966,8190
1966,8524
1966,9327
1966,9381
1966,9637
1966,9807
1966,9859
1966,10136
1966,10308
1966,10715
1966,11154
1966,11242
1966,11244
1966,11337
1966,11804
2357,92
2357,233
2357,476
2357,942
2357,1081
2357,1241
2357,1501
2357,1558
2357,1588
2357,1734
2357,1828
2357,2137
2357,2297
2357,2321
2357,2523
2357,2566
2357,2686
2357,2704
2357,2908
2357,2932
2357,3234
2357,3265
2357,3286
2357,3746
2357,3850
2357,4045
2357,4734
2357,4825
2357,4910
2357,4931
2357,5125
2357,5126
2357,5178
2357,5199
2357,5330
2357,5343
2357,5465
2357,5484
2357,5843
2357,5882
2357,6117
2357,6188
2357,6246
2357,6414
2357,6704
2357,7016
2357,7321
2357,7745
2357,7885
2357,7948
2357,7983
2357,8042
2357,8055
2357,8171
2357,8281
2357,8289
2357,8350
2357,8497
2357,8540
2357,8797
2357,9031
2357,9104
2357,9130
2357,9257
2357,9279
2357,9466
2357,9693
2357,9792
2357,9807
2357,9859
2357,9987
2357,10308
2357,10489
2357,10690
2357,10961
2357,11045
2357,11091
2357,11134
2357,11154
2357,11244
2357,11408
2357,11413
2357,11457
2357,11781
2357,11804
2357,12056
2523,2566
2523,3057
2523,4389
2523,5268
2523,5465
2523,7321
2523,8171
2523,8183
2523,8993
2523,9807
2523,10308
2523,10630
2523,10690
2523,11244
2523,11804
2523,12007
2686,141
2686,163
2686,230
2686,476
2686,497
2686,528
2686,564
2686,716
2686,771
2686,827
2686,848
2686,1053
2686,1081
2686,1241
2686,1734
2686,1828
2686,1830
2686,2030
2686,2272
2686,2291
2686,2297
2686,2361
2686,2608
2686,2829
2686,2932
2686,3227
2686,3233
2686,3265
2686,3382
2686,3746
2686,3773
2686,4016
2686,4045
2686,4412
2686,4536
2686,4581
2686,4851
2686,4910
2686,5125
2686,5186
2686,5291
2686,5343
2686,5411
2686,5432
2686,5799
2686,5820
2686,5843
2686,5983
2686,6112
2686,6148
2686,6166
2686,6393
2686,6460
2686,6552
2686,6704
2686,6883
2686,6967
2686,6997
2686,7321
2686,7328
2686,7329
2686,7419
2686,7507
2686,7598
2686,7649
2686,7682
2686,7896
2686,8042
2686,8077
2686,8171
2686,8451
2686,8534
2686,8776
2686,8801
2686,8968
2686,8992
2686,8995
2686,9199
2686,9279
2686,9462
2686,9515
2686,9518
2686,9792
2686,9987
2686,10037
2686,10276
2686,10302
2686,10308
2686,10551
2686,10669
2686,10773
2686,10903
2686,10969
2686,11045
2686,11118
2686,11153
2686,11244
2686,11317
2686,11396
2686,11413
2686,11650
2686,11656
2686,11707
2686,11785
2686,11804
2686,11970
2686,12001
2686,12056
2686,12091
2937,456
2937,577
2937,670
2937,1286
2937,1294
2937,1628
2937,1734
2937,1964
2937,1985
2937,2211
2937,2309
2937,2652
2937,2986
2937,3084
2937,3653
2937,4345
2937,4428
2937,4491
2937,4871
2937,4903
2937,4917
2937,5245
2937,5268
2937,5339
2937,5517
2937,5658
2937,5726
2937,6185
2937,6720
2937,6810
2937,6957
2937,7037
2937,8188
2937,8281
2937,8652
2937,10119
2937,10630
2937,10707
2937,11434
2937,11538
2970,92
2970,180
2970,310
2970,364
2970,626
2970,845
2970,982
2970,1049
2970,1224
2970,1265
2970,1555
2970,2275
2970,2902
2970,3118
2970,3133
2970,3230
2970,3463
2970,3589
2970,3601
2970,3605
2970,3862
2970,3885
2970,4119
2970,4138
2970,4267
2970,4345
2970,4802
2970,4878
2970,5050
2970,5204
2970,5303
2970,5465
2970,5593
2970,5680
2970,5799
2970,5886
2970,6102
2970,6147
2970,6185
2970,6499
2970,6577
2970,6757
2970,7161
2970,7220
2970,7321
2970,7459
2970,7555
2970,8007
2970,8304
2970,8390
2970,8725
2970,8788
2970,8886
2970,8910
2970,8993
2970,9279
2970,9479
2970,9509
2970,9605
2970,9778
2970,9795
2970,9807
2970,9918
2970,9963
2970,9970
2970,10008
2970,10293
2970,10690
2970,10814
2970,11055
2970,11244
2970,11650
2970,11652
2970,11767
2970,11799
2970,11804
2970,11816
3057,542
3057,550
3057,674
3057,1555
3057,2733
3057,2932
3057,3120
3057,3447
3057,4147
3057,4442
3057,4592
3057,5273
3057,5343
3057,5446
3057,5843
3057,6448
3057,6798
3057,7143
3057,7321
3057,7390
3057,8171
3057,8350
3057,8776
3057,9807
3057,10308
3057,10419
3057,10556
3057,10587
3057,11244
3057,11546
3762,716
3762,771
3762,1013
3762,1342
3762,1664
3762,2467
3762,2608
3762,4045
3762,4389
3762,4457
3762,4913
3762,4914
3762,5268
3762,5465
3762,5658
3762,5680
3762,5799
3762,5807
3762,5817
3762,6103
3762,6208
3762,6289
3762,6393
3762,6460
3762,6807
3762,6957
3762,6967
3762,7321
3762,7458
3762,7922
3762,8000
3762,8090
3762,8183
3762,8453
3762,8454
3762,8590
3762,8626
3762,8659
3762,8823
3762,8968
3762,8993
3762,9199
3762,9279
3762,9429
3762,9576
3762,9607
3762,9807
3762,9850
3762,9979
3762,10260
3762,10308
3762,10348
3762,10449
3762,10630
3762,10903
3762,10951
3762,11012
3762,11217
3762,11244
3762,11804
3762,11864
3762,11877
3762,12091
4045,181
4045,186
4045,366
4045,543
4045,761
4045,894
4045,1081
4045,1279
4045,1423
4045,1582
4045,1736
4045,2718
4045,2875
4045,4485
4045,4544
4045,4640
4045,4867
4045,5125
4045,5231
4045,5620
4045,6133
4045,6188
4045,6204
4045,6428
4045,6646
4045,6704
4045,7081
4045,7458
4045,8058
4045,8082
4045,8230
4045,8731
4045,8961
4045,9772
4045,10000
4045,10081
4045,10244
4045,10397
4045,10579
4045,10612
4045,10735
4045,10823
4045,10909
4045,11012
4045,11017
4045,11262
4045,11373
4045,11432
4045,11722
4074,65
4074,283
4074,308
4074,402
4074,438
4074,857
4074,894
4074,932
4074,1012
4074,1134
4074,1161
4074,1269
4074,1316
4074,1353
4074,1469
4074,1666
4074,1796
4074,1951
4074,2103
4074,2627
4074,2669
4074,2689
4074,3013
4074,3043
4074,3234
4074,3633
4074,3693
4074,3868
4074,4127
4074,4231
4074,4489
4074,4697
4074,4772
4074,4847
4074,5059
4074,5118
4074,5231
4074,5611
4074,5864
4074,6148
4074,6188
4074,6308
4074,6317
4074,6390
4074,6481
4074,6776
4074,7193
4074,7392
4074,7499
4074,7843
4074,7851
4074,7894
4074,7959
4074,8212
4074,8990
4074,9257
4074,9530
4074,9606
4074,9963
4074,10504
4074,10969
4074,11242
4074,11447
4074,11497
4074,11752
4074,11799
4074,11958
4210,84
4210,216
4210,230
4210,280
4210,423
4210,485
4210,601
4210,639
4210,930
4210,1089
4210,1155
4210,1460
4210,1546
4210,1637
4210,1932
4210,1956
4210,2061
4210,2547
4210,2608
4210,2649
4210,2706
4210,2870
4210,2909
4210,2967
4210,3053
4210,3622
4210,3633
4210,3722
4210,3931
4210,4143
4210,4407
4210,4554
4210,4569
4210,4612
4210,4614
4210,4620
4210,4919
4210,5152
4210,5432
4210,5703
4210,5726
4210,5799
4210,6001
4210,6040
4210,6147
4210,6156
4210,6158
4210,6393
4210,6399
4210,6693
4210,6712
4210,6720
4210,6860
4210,7040
4210,7321
4210,7576
4210,7791
4210,7826
4210,7977
4210,7981
4210,8190
4210,8423
4210,8652
4210,8690
4210,8700
4210,8731
4210,8738
4210,8833
4210,9090
4210,9155
4210,9181
4210,9327
4210,9707
4210,9840
4210,10020
4210,10158
4210,10239
4210,10320
4210,10449
4210,10457
4210,10465
4210,10489
4210,10597
4210,10721
4210,10724
4210,10735
4210,10871
4210,11140
4210,11289
4210,11365
4210,11382
4210,11915
4210,12091
4210,12142
4424,305
4424,541
4424,727
4424,932
4424,943
4424,1096
4424,1590
4424,1664
4424,1767
4424,2093
4424,2328
4424,2557
4424,2908
4424,3455
4424,3520
4424,3603
4424,3653
4424,3756
4424,3818
4424,3916
4424,4363
4424,4413
4424,4442
4424,4954
4424,5210
4424,5411
4424,5596
4424,5612
4424,5817
4424,5881
4424,5916
4424,5931
4424,6056
4424,6880
4424,7313
4424,7321
4424,7649
4424,7752
4424,7922
4424,8191
4424,8231
4424,8320
4424,8445
4424,9104
4424,9879
4424,10081
4424,10269
4424,10329
4424,10547
4424,10951
4424,11114
4424,11165
4424,11274
4424,11432
4424,11479
4424,11550
4424,11557
4424,11568
4424,11707
4424,11734
4424,12120
4952,213
4952,225
4952,582
4952,746
4952,837
4952,874
4952,977
4952,1316
4952,1397
4952,1836
4952,2291
4952,2570
4952,2793
4952,2875
4952,3585
4952,3593
4952,3626
4952,3842
4952,3868
4952,4145
4952,4513
4952,4722
4952,4758
4952,4910
4952,5070
4952,5200
4952,5211
4952,5343
4952,5366
4952,5570
4952,5641
4952,5654
4952,5680
4952,5942
4952,6165
4952,6185
4952,6332
4952,6577
4952,6661
4952,7167
4952,7321
4952,7426
4952,7483
4952,7629
4952,7832
4952,7964
4952,8169
4952,8183
4952,8316
4952,8350
4952,8400
4952,8514
4952,8552
4952,8563
4952,8659
4952,8993
4952,9211
4952,9279
4952,9755
4952,9807
4952,9878
4952,9963
4952,9979
4952,9989
4952,10090
4952,10300
4952,10326
4952,10579
4952,10630
4952,10690
4952,10731
4952,10739
4952,10800
4952,11089
4952,11217
4952,11244
4952,11262
4952,11382
4952,11804
4952,11844
4952,11952
5204,364
5204,490
5204,626
5204,982
5204,1049
5204,1284
5204,1355
5204,1485
5204,1628
5204,2234
5204,2291
5204,2396
5204,2652
5204,2696
5204,2793
5204,2998
5204,3004
5204,3133
5204,3233
5204,3473
5204,3628
5204,3691
5204,3842
5204,3862
5204,4119
5204,4215
5204,4229
5204,4345
5204,4412
5204,4429
5204,4467
5204,4560
5204,4865
5204,5050
5204,5079
5204,5178
5204,5328
5204,5642
5204,5853
5204,5886
5204,6103
5204,6468
5204,6501
5204,6724
5204,6769
5204,7159
5204,7459
5204,7682
5204,8658
5204,9023
5204,9075
5204,9345
5204,9795
5204,10119
5204,10288
5204,10293
5204,10308
5204,10549
5204,10584
5204,11055
5204,11134
5204,11370
5204,11371
5204,11436
5204,11652
5204,11799
5204,11804
5204,11816
5268,98
5268,183
5268,198
5268,449
5268,828
5268,839
5268,965
5268,1062
5268,1122
5268,1286
5268,1315
5268,1485
5268,1734
5268,2047
5268,2899
5268,2932
5268,3520
5268,3885
5268,4014
5268,4412
5268,4428
5268,4810
5268,4903
5268,5125
5268,5129
5268,5465
5268,5658
5268,5680
5268,5799
5268,5897
5268,5956
5268,5973
5268,6185
5268,6208
5268,6289
5268,6957
5268,6967
5268,7002
5268,7317
5268,7321
5268,7861
5268,7922
5268,8000
5268,8076
5268,8128
5268,8171
5268,8194
5268,8350
5268,8682
5268,8731
5268,8886
5268,8993
5268,9031
5268,9508
5268,9807
5268,10082
5268,10128
5268,10308
5268,10343
5268,10630
5268,10773
5268,11147
5268,11162
5268,11244
5268,11735
5268,11804
5343,1258
5343,3633
5343,4090
5343,4215
5343,4910
5343,5738
5343,6798
5343,7682
5343,7823
5343,8042
5343,8183
5343,8350
5343,8563
5343,8822
5343,8968
5343,9792
5343,10308
5343,10556
5343,10690
5343,11134
5343,11244
5343,11635
5343,11804
5343,11931
5343,12056
5366,72
5366,310
5366,410
5366,746
5366,1003
5366,1965
5366,2438
5366,2515
5366,2583
5366,3363
5366,4336
5366,4401
5366,5186
5366,5237
5366,5414
5366,5455
5366,5990
5366,6332
5366,6441
5366,6577
5366,6590
5366,6710
5366,7228
5366,7754
5366,8183
5366,8306
5366,8993
5366,9793
5366,9945
5366,9956
5366,10276
5366,10696
5366,11244
5366,11668
5366,11804
5366,11820
5366,12061
5465,322
5465,593
5465,600
5465,1628
5465,2866
5465,2990
5465,3473
5465,3685
5465,3689
5465,4099
5465,4119
5465,4215
5465,4612
5465,4660
5465,5680
5465,5777
5465,6208
5465,6332
5465,6499
5465,6957
5465,7016
5465,7102
5465,7144
5465,7297
5465,7321
5465,7477
5465,7520
5465,7599
5465,8076
5465,8082
5465,8659
5465,8712
5465,8790
5465,8841
5465,8993
5465,9558
5465,9807
5465,10308
5465,10630
5465,10690
5465,10961
5465,10979
5465,11016
5465,11244
5465,11420
5465,11804
5465,11816
5680,476
5680,614
5680,1558
5680,1704
5680,1768
5680,2047
5680,3101
5680,3149
5680,3626
5680,4366
5680,4881
5680,5199
5680,5245
5680,5285
5680,5593
5680,5658
5680,5799
5680,5800
5680,6103
5680,6332
5680,6393
5680,6577
5680,6957
5680,7016
5680,7321
5680,8183
5680,8256
5680,8590
5680,8921
5680,8968
5680,8993
5680,9807
5680,10308
5680,10348
5680,10630
5680,10690
5680,10768
5680,11237
5680,11244
5680,11420
5680,11583
5680,11804
5680,12043
5799,141
5799,209
5799,388
5799,520
5799,536
5799,564
5799,574
5799,591
5799,629
5799,774
5799,775
5799,914
5799,916
5799,1010
5799,1082
5799,1254
5799,1570
5799,1582
5799,1650
5799,2097
5799,2183
5799,2265
5799,2297
5799,2652
5799,2696
5799,2891
5799,2896
5799,3049
5799,3084
5799,3334
5799,3746
5799,3773
5799,3928
5799,4016
5799,4041
5799,4165
5799,4275
5799,4327
5799,4361
5799,4410
5799,4412
5799,4482
5799,4748
5799,4851
5799,4913
5799,5218
5799,5245
5799,5335
5799,5339
5799,5498
5799,5509
5799,5510
5799,5637
5799,5642
5799,5718
5799,5843
5799,5983
5799,6102
5799,6112
5799,6121
5799,6156
5799,6201
5799,6208
5799,6223
5799,6243
5799,6460
5799,6552
5799,6573
5799,6633
5799,6647
5799,6693
5799,6704
5799,6777
5799,6795
5799,6860
5799,6884
5799,6945
5799,6957
5799,6967
5799,6997
5799,7002
5799,7010
5799,7127
5799,7321
5799,7591
5799,7693
5799,7727
5799,7792
5799,7896
5799,7923
5799,7965
5799,8049
5799,8077
5799,8170
5799,8183
5799,8276
5799,8278
5799,8309
5799,8417
5799,8418
5799,8444
5799,8453
5799,8659
5799,8801
5799,8950
5799,9012
5799,9023
5799,9073
5799,9297
5799,9345
5799,9429
5799,9535
5799,9581
5799,9640
5799,9654
5799,9699
5799,9763
5799,9807
5799,10008
5799,10018
5799,10307
5799,10428
5799,10579
5799,10623
5799,10630
5799,10632
5799,10773
5799,10838
5799,10903
5799,11045
5799,11116
5799,11118
5799,11154
5799,11157
5799,11244
5799,11396
5799,11493
5799,11656
5799,11707
5799,11787
5799,11804
5799,11813
5799,11967
5799,12001
6185,237
6185,670
6185,1286
6185,1734
6185,2047
6185,2986
6185,3653
6185,3954
6185,4491
6185,4871
6185,4903
6185,5178
6185,5245
6185,5658
6185,6208
6185,7321
6185,7336
6185,8078
6185,8183
6185,8230
6185,8659
6185,8681
6185,8993
6185,9792
6185,10119
6185,10235
6185,10308
6185,10630
6185,10707
6185,10940
6185,10962
6185,11244
6185,11434
6185,11804
6208,378
6208,826
6208,4389
6208,4519
6208,4960
6208,5322
6208,6002
6208,6332
6208,6552
6208,6577
6208,6957
6208,7011
6208,7321
6208,7480
6208,7599
6208,7870
6208,8183
6208,8438
6208,8659
6208,8993
6208,9194
6208,9807
6208,9976
6208,10308
6208,10630
6208,10635
6208,10690
6208,10773
6208,11016
6208,11244
6208,11721
6208,11804
6577,310
6577,312
6577,582
6577,614
6577,824
6577,969
6577,1828
6577,1830
6577,2281
6577,2302
6577,2665
6577,3227
6577,3626
6577,3746
6577,3773
6577,3858
6577,4084
6577,4135
6577,4366
6577,4851
6577,4881
6577,5285
6577,5432
6577,5642
6577,6332
6577,6435
6577,6460
6577,6468
6577,6505
6577,6582
6577,6647
6577,6997
6577,7043
6577,7419
6577,7458
6577,7856
6577,7955
6577,8190
6577,8620
6577,8675
6577,8968
6577,8993
6577,9368
6577,9707
6577,9827
6577,10302
6577,10519
6577,10903
6577,11045
6577,11371
6577,11396
6577,11656
6577,11804
6943,1601
6943,1768
6943,1914
6943,1985
6943,1996
6943,2083
6943,2272
6943,2344
6943,2412
6943,3437
6943,4336
6943,4375
6943,4597
6943,4688
6943,5616
6943,6496
6943,6931
6943,7902
6943,7955
6943,8203
6943,8804
6943,8921
6943,9287
6943,9301
6943,9404
6943,10013
6943,10043
6943,10310
6943,10428
6943,11674
6957,109
6957,247
6957,251
6957,824
6957,943
6957,969
6957,1286
6957,1359
6957,1560
6957,1573
6957,1732
6957,1828
6957,1831
6957,1985
6957,1991
6957,2088
6957,2467
6957,2608
6957,2652
6957,2805
6957,3329
6957,3556
6957,4172
6957,4345
6957,4389
6957,4560
6957,4838
6957,4990
6957,5322
6957,5368
6957,5658
6957,5768
6957,5869
6957,6156
6957,6323
6957,6393
6957,6460
6957,6552
6957,6742
6957,6807
6957,6845
6957,6967
6957,7033
6957,7037
6957,7166
6957,7220
6957,7321
6957,7884
6957,8076
6957,8136
6957,8183
6957,8339
6957,8454
6957,8626
6957,8719
6957,8725
6957,8823
6957,8927
6957,8968
6957,8993
6957,9279
6957,9328
6957,9429
6957,9772
6957,9807
6957,10308
6957,10449
6957,10613
6957,10630
6957,10690
6957,10734
6957,10773
6957,10903
6957,11016
6957,11210
6957,11217
6957,11244
6957,11404
6957,11754
6957,11804
6957,11824
6957,11851
6959,104
6959,463
6959,643
6959,1244
6959,1448
6959,1954
6959,2053
6959,2583
6959,3765
6959,4335
6959,4444
6959,4861
6959,5356
6959,5765
6959,6012
6959,6353
6959,6614
6959,6733
6959,6953
6959,7295
6959,7785
6959,8333
6959,8531
6959,8642
6959,9161
6959,10312
6959,11468
7303,65
7303,303
7303,388
7303,402
7303,542
7303,746
7303,848
7303,850
7303,963
7303,983
7303,1003
7303,1408
7303,1469
7303,1558
7303,1560
7303,1652
7303,1669
7303,1767
7303,2196
7303,2260
7303,2266
7303,2275
7303,2692
7303,2696
7303,2824
7303,3486
7303,3731
7303,3823
7303,4105
7303,4135
7303,4553
7303,4754
7303,5189
7303,5499
7303,5504
7303,5797
7303,5819
7303,5924
7303,5950
7303,6256
7303,6335
7303,6644
7303,6720
7303,6734
7303,6795
7303,7568
7303,7885
7303,7947
7303,8454
7303,8538
7303,8652
7303,8763
7303,8806
7303,8990
7303,9689
7303,10082
7303,10140
7303,10166
7303,10194
7303,10397
7303,10519
7303,10787
7303,10793
7303,10887
7303,10923
7303,10998
7303,11296
7303,11343
7303,11420
7303,11504
7303,11643
7303,11893
7303,11894
7321,591
7321,614
7321,658
7321,857
7321,1286
7321,1545
7321,1996
7321,2047
7321,2097
7321,2932
7321,3773
7321,3897
7321,4389
7321,4554
7321,4881
7321,4931
7321,5263
7321,5631
7321,5642
7321,5658
7321,5983
7321,6156
7321,6224
7321,6235
7321,6332
7321,6521
7321,6552
7321,6789
7321,6795
7321,6860
7321,6865
7321,6967
7321,7223
7321,7896
7321,7965
7321,8076
7321,8171
7321,8183
7321,8444
7321,8659
7321,8801
7321,8993
7321,9073
7321,9312
7321,9429
7321,9526
7321,9590
7321,9807
7321,9918
7321,10004
7321,10119
7321,10274
7321,10307
7321,10308
7321,10414
7321,10630
7321,10635
7321,10690
7321,10773
7321,11012
7321,11016
7321,11244
7321,11274
7321,11674
7321,11735
7321,11804
7321,11963
7321,12018
7321,12020
8042,92
8042,434
8042,504
8042,874
8042,1081
8042,1484
8042,1675
8042,1828
8042,1891
8042,2137
8042,2704
8042,2799
8042,2966
8042,3286
8042,4147
8042,4166
8042,4507
8042,4550
8042,4650
8042,4810
8042,4825
8042,4910
8042,4931
8042,5125
8042,5178
8042,5368
8042,6156
8042,6188
8042,6513
8042,6704
8042,6798
8042,6945
8042,7329
8042,7902
8042,7933
8042,8281
8042,8307
8042,8350
8042,8797
8042,9031
8042,9130
8042,9466
8042,9693
8042,9792
8042,9807
8042,9859
8042,9904
8042,9933
8042,10013
8042,10269
8042,10339
8042,10421
8042,10489
8042,10643
8042,10690
8042,10787
8042,10882
8042,11091
8042,11244
8042,11379
8042,11408
8042,11413
8042,11804
8042,12056
8171,932
8171,965
8171,1224
8171,2566
8171,2849
8171,4798
8171,5125
8171,5843
8171,6281
8171,6332
8171,8170
8171,8183
8171,8886
8171,8993
8171,9792
8171,9807
8171,10308
8171,10630
8171,10961
8171,11244
8171,11720
8171,11804
8183,208
8183,215
8183,1013
8183,1218
8183,1553
8183,1702
8183,1772
8183,1888
8183,2291
8183,2619
8183,2793
8183,3101
8183,3230
8183,3576
8183,3942
8183,4389
8183,4493
8183,4676
8183,5070
8183,5079
8183,5080
8183,5368
8183,5578
8183,5658
8183,6332
8183,6661
8183,6780
8183,7426
8183,7529
8183,7598
8183,8170
8183,8659
8183,8955
8183,8993
8183,9279
8183,9381
8183,9581
8183,9695
8183,9807
8183,9979
8183,10090
8183,10308
8183,10555
8183,10630
8183,10641
8183,10690
8183,10800
8183,11132
8183,11244
8183,11382
8183,11720
8183,11804
8659,72
8659,310
8659,329
8659,378
8659,471
8659,1346
8659,2114
8659,2320
8659,2376
8659,2451
8659,2453
8659,2674
8659,4031
8659,4034
8659,4207
8659,4219
8659,4389
8659,5124
8659,5761
8659,6332
8659,6499
8659,6552
8659,6563
8659,6839
8659,6967
8659,7011
8659,7511
8659,7599
8659,8066
8659,8795
8659,8823
8659,8985
8659,8993
8659,9216
8659,9312
8659,9751
8659,9807
8659,9871
8659,10276
8659,10308
8659,10455
8659,10630
8659,10681
8659,10773
8659,10795
8659,11016
8659,11205
8659,11244
8659,11804
8961,288
8961,1052
8961,2102
8961,2253
8961,2500
8961,2547
8961,2779
8961,3006
8961,3810
8961,4867
8961,5101
8961,5216
8961,5409
8961,5875
8961,7505
8961,7533
8961,7544
8961,7672
8961,8590
8961,8681
8961,8908
8961,9130
8961,9544
8961,10081
8961,10149
8961,11017
8961,11367
8961,11650
8961,11877
8993,364
8993,840
8993,1006
8993,1013
8993,1062
8993,1212
8993,1265
8993,1316
8993,1704
8993,1996
8993,2047
8993,2249
8993,2291
8993,2924
8993,2928
8993,3078
8993,3149
8993,3324
8993,3626
8993,3637
8993,4033
8993,4229
8993,4247
8993,4333
8993,4366
8993,4389
8993,4777
8993,4881
8993,5245
8993,5285
8993,5593
8993,5658
8993,6103
8993,6112
8993,6156
8993,6235
8993,6332
8993,6499
8993,6860
8993,7016
8993,7935
8993,8281
8993,8731
8993,8797
8993,8968
8993,9279
8993,9807
8993,10119
8993,10300
8993,10308
8993,10348
8993,10630
8993,10690
8993,11016
8993,11237
8993,11244
8993,11245
8993,11370
8993,11382
8993,11420
8993,11652
8993,11674
8993,11735
8993,11804
8993,11963
8993,12043
9130,92
9130,459
9130,737
9130,846
9130,1037
9130,1174
9130,1254
9130,1553
9130,1712
9130,1923
9130,2704
9130,3447
9130,3554
9130,4345
9130,4538
9130,4622
9130,4878
9130,4931
9130,5791
9130,5897
9130,5973
9130,5987
9130,6043
9130,6321
9130,6460
9130,6583
9130,6945
9130,7585
9130,7885
9130,8055
9130,8281
9130,8797
9130,8910
9130,8968
9130,9165
9130,10427
9130,10490
9130,10630
9130,10739
9130,11000
9130,11408
9130,11434
9130,11546
9130,11656
9130,12018
9792,193
9792,1049
9792,2141
9792,2275
9792,2291
9792,3024
9792,3026
9792,3227
9792,3233
9792,3382
9792,4108
9792,4229
9792,4412
9792,4560
9792,4596
9792,4651
9792,4910
9792,5125
9792,5432
9792,5843
9792,5983
9792,6106
9792,6134
9792,6798
9792,7419
9792,7950
9792,8190
9792,8211
9792,8350
9792,8563
9792,9381
9792,9807
9792,10308
9792,10364
9792,10580
9792,10690
9792,11244
9792,11413
9792,11530
9792,11785
9792,11804
9792,12056
9807,1277
9807,1555
9807,2139
9807,3286
9807,4172
9807,4267
9807,6584
9807,7715
9807,7944
9807,8230
9807,8838
9807,8886
9807,9795
9807,10308
9807,10556
9807,10630
9807,10961
9807,11244
9807,11804
9859,199
9859,1413
9859,1444
9859,3286
9859,3954
9859,4161
9859,4339
9859,4844
9859,5145
9859,6197
9859,6807
9859,7014
9859,7346
9859,7555
9859,8650
9859,9327
9859,9624
9859,9640
9859,10128
9859,10158
9859,10973
9859,11102
9859,11337
9859,11393
9859,11656
10119,543
10119,878
10119,1081
10119,1301
10119,2291
10119,2551
10119,2793
10119,5234
10119,5256
10119,5656
10119,6851
10119,10555
10119,11804
10119,11936
10308,2047
10308,2265
10308,2566
10308,2849
10308,3059
10308,4389
10308,4910
10308,5345
10308,5843
10308,8076
10308,9466
10308,9644
10308,9648
10308,10630
10308,10690
10308,10943
10308,10961
10308,11012
10308,11244
10308,11804
10308,12007
10397,288
10397,329
10397,378
10397,388
10397,488
10397,542
10397,629
10397,658
10397,774
10397,775
10397,851
10397,1300
10397,1736
10397,1767
10397,1968
10397,1994
10397,2155
10397,2265
10397,2500
10397,3943
10397,4034
10397,4469
10397,4860
10397,5718
10397,5897
10397,6055
10397,6089
10397,6171
10397,6481
10397,7011
10397,7019
10397,7419
10397,7722
10397,7965
10397,8033
10397,8077
10397,8166
10397,8809
10397,8823
10397,8910
10397,9104
10397,9216
10397,9675
10397,9751
10397,9815
10397,9971
10397,10307
10397,10350
10397,10486
10397,10568
10397,10973
10397,10998
10397,11285
10397,11337
10397,11722
10397,11755
10397,11907
10397,11918
10397,11972
10397,12019
10630,98
10630,1286
10630,1588
10630,1734
10630,1804
10630,1882
10630,2393
10630,2938
10630,3207
10630,3265
10630,3875
10630,4389
10630,4428
10630,5018
10630,5129
10630,5245
10630,5289
10630,5504
10630,5658
10630,6332
10630,6402
10630,6860
10630,6967
10630,7958
10630,8076
10630,10449
10630,10773
10630,11244
10630,11804
11012,186
11012,543
11012,1081
11012,1279
11012,1316
11012,4610
11012,5620
11012,5642
11012,6204
11012,8230
11012,9601
11012,10081
11012,10612
11012,11244
11012,11804
11012,12059
11244,536
11244,1277
11244,2139
11244,2185
11244,2566
11244,2849
11244,2978
11244,3286
11244,4389
11244,4398
11244,4825
11244,4931
11244,5540
11244,5658
11244,5843
11244,6393
11244,6660
11244,6704
11244,7944
11244,8141
11244,9381
11244,10491
11244,10556
11244,10961
11244,11134
11244,11413
11244,11707
11244,11804
11244,12056
11735,2911
11735,2932
11735,3343
11735,3402
11735,5898
11735,5968
11735,6068
11735,9039
11735,9224
11735,10092
11735,10633
11735,10821
11804,614
11804,629
11804,746
11804,1013
11804,1485
11804,1702
11804,1891
11804,2047
11804,2291
11804,2522
11804,2551
11804,2793
11804,3061
11804,3233
11804,3842
11804,4119
11804,4145
11804,4229
11804,4313
11804,4389
11804,4467
11804,4581
11804,4910
11804,5125
11804,5245
11804,5658
11804,5765
11804,6147
11804,6281
11804,6332
11804,6704
11804,6798
11804,7348
11804,7682
11804,7856
11804,8169
11804,8257
11804,8316
11804,8350
11804,8563
11804,8801
11804,8968
11804,9279
11804,9970
11804,10032
11804,10326
11804,10364
11804,10555
11804,10556
11804,10613
11804,10628
11804,10653
11804,10690
11804,11045
11804,11382
11804,11413
11804,12056
11963,288
11963,307
11963,1545
11963,2291
11963,2986
11963,3109
11963,3399
11963,3520
11963,3685
11963,3854
11963,5330
11963,5593
11963,5747
11963,6235
11963,6724
11963,7337
11963,8927
11963,9762
11963,12018
64,67
64,127
64,493
64,4124
67,127
67,166
67,643
67,1409
67,1613
67,1715
67,2202
67,2223
67,2424
67,2583
67,3052
67,3319
67,3353
67,3765
67,4062
67,4266
67,4268
67,4642
67,4762
67,4906
67,5091
67,5374
67,5423
67,5705
67,5749
67,5774
67,6131
67,6198
67,6731
67,6807
67,6933
67,6936
67,6961
